y_true,rf,xgb,mlp,tab
0,0.6377972563110343,0.63494116,0.5825387,0.54490393
0,0.4798980086836013,0.45315823,0.50973517,0.23368596
0,0.0259103180464001,0.023581918,0.013323769,0.016834816
0,0.6136600146256289,0.6634491,0.6610774,0.61071676
0,0.4900785833220868,0.46954188,0.6876112,0.53680485
1,0.5259494389001051,0.5271224,0.7431166,0.6311299
0,0.0295973073357487,0.019742977,0.0058254194,0.031486385
0,0.4527938449196916,0.5251974,0.43459252,0.42333838
1,0.4607037765427919,0.4474544,0.39505294,0.24627332
0,0.278495200204374,0.25823537,0.21370248,0.2049002
0,0.6075744147453713,0.6028066,0.61950904,0.6009959
1,0.6438191563705795,0.6732587,0.75535005,0.7360712
1,0.3122824246194695,0.27853632,0.21091402,0.13980153
1,0.2937641468694621,0.32765266,0.34664726,0.19775814
0,0.2134512887292759,0.07250319,0.035520613,0.05537915
0,0.4265879678586656,0.5179049,0.63520324,0.5096859
1,0.6094873888088853,0.63312167,0.70172626,0.68175095
0,0.6302731800206154,0.64421004,0.57523614,0.543569
0,0.0447560708303289,0.041218944,0.024648577,0.019486919
0,0.0282766211967221,0.027166586,0.010555588,0.010992909
0,0.4424427593998424,0.4713393,0.31289324,0.20537582
1,0.3748519894730418,0.36888963,0.34072033,0.30461583
1,0.4186295954275881,0.4527675,0.4545372,0.27673534
0,0.0270003123070678,0.013984039,0.0038315954,0.0046635335
0,0.0655205354371201,0.02069099,0.008333075,0.008080338
1,0.5375465623541604,0.51920944,0.36358207,0.5648325
0,0.0513832172951881,0.10989605,0.00036031136,0.0003996226
1,0.4849532293599974,0.56413513,0.59531665,0.60538816
1,0.3721874725079089,0.446944,0.56584924,0.67228335
0,0.0912946744381591,0.07707615,0.029320706,0.0180937
1,0.5993940624507629,0.60131794,0.6155943,0.54871064
0,0.5564309280030635,0.6447185,0.699608,0.6886556
1,0.438233839109186,0.42871693,0.47677585,0.64709073
0,0.0262027323826723,0.012505123,0.002681895,0.028973721
0,0.0316695422413548,0.019475551,0.005231121,0.02213775
0,0.1026654272927133,0.110237084,0.20028198,0.04833754
0,0.0629294032594262,0.040387146,0.030242383,0.01791812
0,0.6633015263282039,0.7009757,0.7319419,0.7613202
0,0.026981741092454,0.015453364,0.0010683556,0.010014398
0,0.2001245539743194,0.09606132,0.05696405,0.023854192
1,0.409896548880224,0.45400143,0.50413036,0.4401847
1,0.5067545498909511,0.4375944,0.33559424,0.39823443
1,0.4948766861512854,0.5129234,0.6816094,0.58384925
0,0.0448929074458929,0.09402427,0.043802325,0.048763093
0,0.0683484426216316,0.06353863,0.05720702,0.028340813
1,0.3684962770419875,0.31440178,0.31720376,0.3287328
1,0.3265647608350491,0.3352773,0.5939043,0.27465817
0,0.3556719876647168,0.41711175,0.3057694,0.3544326
0,0.0293916073754934,0.02676812,0.0029796697,0.01091433
0,0.026631122138694,0.01871889,0.014602532,0.022143275
0,0.0393152335255553,0.053597476,0.018050186,0.12580451
1,0.609620338324748,0.73559994,0.6896895,0.7602399
0,0.0696573913741275,0.062292684,0.03768298,0.074819475
0,0.3843139494923259,0.32468703,0.28246993,0.33567345
0,0.0254010825168301,0.018802566,0.0003264311,0.01754608
0,0.5480442940585544,0.6258895,0.67477596,0.72107714
0,0.0405342563589246,0.025286272,0.0046658046,0.013977005
0,0.625318829049034,0.5419663,0.60228646,0.5020555
1,0.6267805476777161,0.62235373,0.6817691,0.63838476
1,0.3570914086110596,0.34233716,0.40415588,0.27287945
1,0.6341345802036688,0.6131611,0.51113564,0.5249061
0,0.0307376499084685,0.011357702,0.003104159,0.0010740228
1,0.5914352097671465,0.58582306,0.71842784,0.4554838
1,0.637935484924116,0.69897985,0.78470486,0.67645866
1,0.4656312501908883,0.41882437,0.48376527,0.2691439
0,0.0823558660749186,0.057573415,0.06263105,0.02562752
1,0.5564439972487781,0.5250369,0.51100475,0.3524605
0,0.471740328897145,0.37718928,0.38533655,0.4332511
0,0.0372239172664542,0.1290033,0.13998145,0.04251542
1,0.5089815050213938,0.50913,0.31839812,0.118009284
0,0.0284814811072635,0.07669079,0.10165606,0.054014724
0,0.031767590021246,0.05301219,0.10099429,0.06622855
1,0.7452637527757002,0.753718,0.76704925,0.76265025
0,0.5580226782705943,0.5679008,0.5797853,0.5987804
1,0.4665013802550782,0.4391889,0.47398108,0.38214475
1,0.4798003453561452,0.49033397,0.40267554,0.39721408
0,0.3787370039290266,0.23473549,0.080145344,0.11930436
1,0.6563488683175326,0.5990768,0.39222628,0.75919145
1,0.2929628113662244,0.3647651,0.48530912,0.37140116
1,0.6957553613130196,0.7553217,0.76971143,0.78332174
0,0.5123132317878839,0.4697901,0.5924555,0.5188363
0,0.7087237205313334,0.6451515,0.87066877,0.7100115
0,0.0264164211806004,0.01654901,0.00888673,0.01613247
0,0.3546640930077649,0.30529797,0.33886433,0.18551496
0,0.4331387441039215,0.3630439,0.37659574,0.12511113
1,0.4887483528783514,0.46968216,0.7139794,0.7221932
0,0.3504318700211572,0.26691923,0.41871455,0.24037413
1,0.5188533890825481,0.52075094,0.64607537,0.53589374
1,0.662721578929552,0.65004647,0.6261787,0.73013455
1,0.4767127745796702,0.57302654,0.65679127,0.45961943
1,0.6054682334623238,0.5888693,0.6617912,0.71597457
1,0.0494449451664354,0.06268413,0.046801306,0.35777515
1,0.3371500082405526,0.2884553,0.29175735,0.25339916
0,0.5762977431024302,0.6009181,0.53476506,0.5446221
1,0.2325595629357005,0.1478224,0.6577336,0.21789023
1,0.5418004021329536,0.6430932,0.60091174,0.38324314
1,0.3042197094087358,0.25772753,0.33064523,0.3015438
1,0.632123685432269,0.6095073,0.63677305,0.6617094
1,0.4548078654913947,0.46058646,0.48046106,0.2700335
1,0.5159903155183956,0.52638245,0.6306954,0.54309046
1,0.359516265204688,0.34668243,0.24760714,0.17756188
0,0.0520798717469007,0.074239254,0.032825645,0.066057645
0,0.067049353012667,0.08759745,0.04878368,0.023160104
0,0.0286737036357239,0.033486832,0.018851783,0.02351129
0,0.0281943492885599,0.02032941,0.0037807869,0.08242185
1,0.6730442949844665,0.7740258,0.81695765,0.8495889
0,0.3555135031570676,0.19406381,0.16136098,0.22354284
1,0.5781290900274723,0.50747836,0.3222996,0.5573268
0,0.0632321993606337,0.043516874,0.038915887,0.0067043295
0,0.0369952758990096,0.04794474,0.022922674,0.06863912
0,0.3408469597345159,0.316696,0.3939096,0.38876525
0,0.503898571295781,0.40000167,0.43855917,0.3641722
0,0.0499737576077284,0.058526926,0.007938866,0.027332326
0,0.0289438951427682,0.03237219,0.016457992,0.009488831
0,0.0337671954394632,0.03881258,0.050910063,0.09619761
1,0.5188170330615475,0.51582474,0.7004612,0.55969805
0,0.4400749683807626,0.4886293,0.47942024,0.31228217
0,0.0281289407886899,0.017841168,0.0074095204,0.005464359
1,0.3450425572166948,0.28161305,0.3084743,0.3371639
0,0.0252312423887032,0.009321697,0.0011921354,0.0031809488
0,0.5644160407118247,0.5485961,0.52946615,0.47409645
1,0.0733398988145287,0.12188617,0.09011436,0.044942
0,0.0745442144300067,0.05533698,0.04730432,0.026839055
0,0.0370156583378243,0.03908438,0.04143183,0.06242178
1,0.455476418862744,0.44948927,0.31588542,0.21687163
1,0.6304673421193809,0.52774906,0.5826579,0.57683235
0,0.3074530146257734,0.3272656,0.2615864,0.15622783
1,0.7384626945474352,0.83937365,0.87056845,0.7432691
1,0.5747089960600231,0.6660573,0.6876253,0.6682138
1,0.3768227957566137,0.3472781,0.4911026,0.27079502
0,0.5359161382556572,0.5456408,0.6244767,0.5569571
0,0.1556580529191615,0.09121648,0.10111419,0.04543305
0,0.4809653307176734,0.41875345,0.35679805,0.4536585
1,0.4406539946630749,0.38892868,0.29565388,0.40191162
0,0.0760880791061578,0.09733549,0.082219124,0.06812263
1,0.1232356835902326,0.24400787,0.23500799,0.25611123
0,0.1214966071261623,0.21954218,0.22689398,0.12883775
1,0.4757197873875584,0.44926202,0.42446133,0.588529
1,0.4862594250040183,0.49961084,0.63870645,0.5208607
1,0.5576952120997573,0.4897407,0.3585708,0.357948
0,0.2009203971306835,0.13332197,0.1544669,0.14343928
1,0.5669231376285105,0.5115447,0.66504323,0.6942541
0,0.0462578602309957,0.02183189,0.010308446,0.00039046444
0,0.0472219280480238,0.03508054,0.04390228,0.03856096
0,0.1801349419336329,0.29081124,0.27746817,0.28275195
1,0.6239257700689088,0.6658606,0.6185485,0.7257371
0,0.0545642899664676,0.036712594,0.007939684,0.0074662557
1,0.2858258534630749,0.2267331,0.33357894,0.35326448
1,0.6692998607509827,0.6090873,0.76385534,0.7892179
0,0.0518016582468634,0.023054779,0.006548534,0.0037995076
1,0.5629244181967528,0.5393305,0.47227004,0.4262401
0,0.0350527157419133,0.15324678,0.076973945,0.05614455
0,0.0492476482342059,0.055373497,0.021402894,0.014335198
0,0.5792084028022443,0.56879646,0.6491881,0.6553577
0,0.0283132480976437,0.049087614,0.005693865,0.03218878
0,0.0306116653653545,0.028585367,0.0066358554,0.008622671
0,0.027709410254597,0.023412665,0.011453837,0.05643102
0,0.0244967589709976,0.010688951,0.0014696829,0.0019778784
1,0.7163500103235068,0.7684895,0.74398565,0.68269944
1,0.6590328176110472,0.67557883,0.82008654,0.75199693
0,0.5920954427206992,0.6035014,0.52032816,0.55547535
0,0.3796686763984857,0.31645957,0.39037254,0.28539515
0,0.0283250336781182,0.01736021,0.0026577737,0.033379577
0,0.0362151036866289,0.055408176,0.030359631,0.06167162
0,0.0267431400902472,0.030495878,0.007527651,0.004441332
0,0.3956706888232356,0.36468014,0.27740747,0.2849772
1,0.6237593514747777,0.648616,0.7463938,0.6555554
1,0.3104583375092511,0.30727452,0.445255,0.21911125
0,0.0244967589709976,0.0113055,0.00010401596,0.01642367
1,0.688591772701926,0.724365,0.6840286,0.56731975
0,0.4596279620678273,0.487803,0.5427753,0.35169318
0,0.5957270418159839,0.5688196,0.5822547,0.54743266
0,0.3935715839581128,0.29429635,0.16532,0.09230489
0,0.3030855682561987,0.31841728,0.43582803,0.42957246
1,0.3275929191767068,0.39446902,0.4046227,0.48924318
0,0.3953489037368281,0.3082579,0.25498697,0.38438052
1,0.6457458391302796,0.6897805,0.73490494,0.62832385
0,0.5404142707633663,0.44988182,0.38773665,0.42010936
1,0.5572866339354947,0.5105805,0.6722297,0.57811135
0,0.2012223241661797,0.21863429,0.38897526,0.16728953
1,0.6414029854638673,0.68726254,0.7264308,0.69642127
0,0.3496209888011501,0.38080552,0.4527881,0.31449378
0,0.4949385491249849,0.46447223,0.3868434,0.4572574
0,0.0269238421693819,0.021640416,0.0010452091,0.004636031
1,0.5087963644878162,0.34709632,0.3334618,0.31150573
1,0.6141154584975139,0.5368515,0.44744083,0.5597995
0,0.4481677431653265,0.4027783,0.5360718,0.35648397
1,0.2901979665959706,0.24879473,0.3151876,0.19814545
1,0.4002348476436032,0.41654897,0.5812364,0.3918721
1,0.5525644332498378,0.4989382,0.62195474,0.5510337
0,0.0293674128995612,0.033138,0.02967143,0.052700534
0,0.3340680253553132,0.34402692,0.66620094,0.19279337
0,0.2630865377073842,0.14574486,0.042832274,0.07277233
0,0.3320071113671903,0.31355837,0.46001667,0.45641977
1,0.5372624429494511,0.64832926,0.63191324,0.47830102
0,0.0376948088734896,0.011525737,5.8370308e-05,0.0036943026
1,0.4337037113966676,0.42621645,0.34411883,0.53206426
0,0.0391252758034778,0.19003198,0.17046365,0.20545837
1,0.6721389617647401,0.7408338,0.7956858,0.64766955
0,0.6207106280783975,0.56922954,0.6291163,0.6792543
0,0.3856459715587026,0.34170362,0.31910914,0.33569744
1,0.5646592660386727,0.59943986,0.61232144,0.29790258
1,0.3602261671709624,0.37341955,0.31156462,0.24425502
0,0.0294853921603638,0.020842895,0.004755137,0.0079075685
0,0.0272160905547845,0.04399225,0.01622005,0.007899403
1,0.5080339278589026,0.5045258,0.56262636,0.44297847
1,0.6009936349969262,0.64517593,0.5813998,0.58810896
0,0.1591168954188812,0.15790004,0.088538945,0.16271932
0,0.2644474410195248,0.24851203,0.1930249,0.25546095
1,0.5647159373579906,0.55437297,0.62749124,0.5258656
1,0.3437616525640938,0.41790697,0.30000377,0.42265064
0,0.3749803618939137,0.31284466,0.37985542,0.3351892
1,0.6541935039135172,0.6373905,0.6001083,0.61475855
1,0.7014988684343921,0.7918746,0.67751205,0.7009832
1,0.6357688178501985,0.6911456,0.66284704,0.70184165
1,0.5755295557202454,0.6311531,0.6379581,0.5547366
0,0.0270818774114124,0.010651726,0.0025675567,0.0042097536
1,0.4469751327507678,0.49807742,0.6181806,0.60694
0,0.0269934256805639,0.045841273,0.020877479,0.018092955
1,0.5794122187858746,0.65792114,0.6074801,0.58775157
1,0.0296353985764037,0.05210963,0.030894907,0.04658718
0,0.3344045569086802,0.36636007,0.49969298,0.358615
1,0.6257071399154254,0.7684701,0.743533,0.775932
1,0.657349299308588,0.74209917,0.8151278,0.80421466
1,0.5381936380731613,0.45821851,0.50562644,0.46132562
1,0.622584819659813,0.6858087,0.66529834,0.70015645
0,0.3693914661917034,0.3982626,0.5566354,0.45348665
1,0.5473606259496375,0.47271043,0.4623001,0.46435532
1,0.7095843717340923,0.66310567,0.517888,0.39778408
1,0.5603037762026679,0.67041373,0.59373146,0.60024935
0,0.0314912759881265,0.08892159,0.13868038,0.1220051
0,0.0264401628710087,0.012508469,0.0069807945,0.013424813
1,0.5907028495088443,0.5660669,0.45630848,0.4547128
0,0.3037608289753788,0.3797774,0.24507754,0.84444964
0,0.4508176431211952,0.50595206,0.21585311,0.33075863
0,0.0278159685431144,0.018396394,0.005381016,0.0030064662
1,0.6578055458919915,0.704917,0.7683161,0.64635116
0,0.7141426614263611,0.69656914,0.69383526,0.67637694
0,0.443480524636652,0.3863687,0.34616184,0.39295113
1,0.6750242530347507,0.70062953,0.61512995,0.82501006
0,0.0322857239420547,0.09081274,0.080770686,0.052901037
1,0.4808415776136157,0.5165905,0.66064036,0.53614765
1,0.5665498611868447,0.6038293,0.55527717,0.62687254
1,0.5237185540293282,0.46353757,0.3805131,0.3656192
1,0.5765200783642199,0.4765972,0.46179807,0.56312776
1,0.6023458533088596,0.6857583,0.7556553,0.5757718
1,0.6768688970119876,0.6983197,0.63970363,0.5326059
0,0.3708296723414664,0.33339137,0.26544407,0.17511868
0,0.1130203536213494,0.07367998,0.07034035,0.03847324
0,0.451249223577077,0.42017126,0.37920344,0.35414144
0,0.4454984099814914,0.436573,0.5111201,0.41041136
0,0.4221477166871616,0.33331922,0.3205372,0.22983773
0,0.4020976308002475,0.43208033,0.39260218,0.48792845
0,0.2824009727965267,0.17901827,0.17666548,0.17082457
0,0.1081544911444305,0.034188803,0.008599264,0.06753976
1,0.6161055565982375,0.6635512,0.70882595,0.6213666
1,0.5501535031966819,0.48613986,0.35400498,0.36832163
0,0.1941684144122827,0.13506801,0.087865375,0.06082376
1,0.7145564867121778,0.78865385,0.67608964,0.72999847
1,0.5046529482116034,0.5902028,0.5488364,0.3533571
1,0.6032538322898271,0.61784524,0.65919393,0.5972246
0,0.079632921492238,0.051714066,0.020030787,0.020405723
0,0.0333254550813184,0.014017302,0.007513283,0.08035512
0,0.0482358808326417,0.0527883,0.037944525,0.038272195
1,0.7570291201011919,0.8483534,0.91119736,0.8897041
0,0.2418673663608213,0.2699094,0.2890024,0.123143435
0,0.0287570363558023,0.04034783,0.032336365,0.044038642
0,0.0247853652321248,0.011586489,0.00014415632,0.006405502
1,0.0477255842296491,0.04145617,0.009280347,0.080033906
0,0.3413678735867494,0.3547636,0.688085,0.24060681
1,0.7546848910522801,0.8231741,0.8033901,0.8499659
1,0.3210172520833359,0.31309822,0.23425275,0.13550879
1,0.7565665082009946,0.7849781,0.8037309,0.8428561
1,0.5839641611394728,0.60332954,0.53240526,0.5984987
0,0.2800546704541362,0.29463172,0.21499395,0.21206154
0,0.5258904992984508,0.4991491,0.51685244,0.26041666
1,0.0715395906161825,0.21191525,0.22457415,0.10743933
0,0.0303451308701707,0.019253798,0.005271983,0.025812222
0,0.03304013401851,0.013652032,0.0017666732,0.0008955615
0,0.2494162300382847,0.195682,0.16635993,0.14755027
0,0.0282291946641075,0.03985664,0.0376678,0.036908187
1,0.4408762843594374,0.47881144,0.5497701,0.59450364
0,0.2811752794678775,0.25296307,0.23939343,0.27024716
1,0.473586370278062,0.46884245,0.60223085,0.61871886
1,0.6049407157757908,0.57250816,0.573168,0.6277434
1,0.6305159012638912,0.6044801,0.58819467,0.55936325
1,0.6120184467304599,0.6089887,0.7227292,0.53279847
1,0.4587616215008147,0.5668488,0.47905996,0.56051254
1,0.6752567779181711,0.7804657,0.79744154,0.81632924
1,0.5705516306679952,0.59153384,0.66457,0.6952858
1,0.7137266908722065,0.7180779,0.7823338,0.6755189
1,0.6387351759389054,0.5404974,0.71994066,0.70024335
0,0.0699442567180255,0.07087719,0.001793938,0.016530314
0,0.5024458267500626,0.54382575,0.5264073,0.48360616
1,0.6086285719224356,0.6458426,0.68577427,0.6909777
0,0.3314158046271985,0.12964813,0.05387049,0.077145204
1,0.6096652610985787,0.68191385,0.69530433,0.7049345
0,0.0327383252149087,0.030533789,0.0077735856,0.026016533
1,0.5034837648430522,0.5184737,0.5803453,0.46664396
0,0.0260280422948127,0.011813137,0.0053224848,0.002479709
0,0.0264196301606582,0.04275025,0.037794225,0.028674945
1,0.6447454309275955,0.70823836,0.6425918,0.6701536
0,0.0304297611756467,0.024228241,0.0050693424,0.005819499
1,0.3749803748052297,0.37892342,0.42542377,0.45873058
0,0.0254459433467968,0.008461598,0.003922462,0.005580084
1,0.6269852477605206,0.5562055,0.47634366,0.52971524
0,0.2203475874810538,0.040019166,0.029452525,0.012687382
1,0.5057984695848969,0.4731192,0.35810393,0.32456213
0,0.585495480342477,0.5685114,0.61786795,0.4553165
0,0.0262975895701252,0.028026199,0.011057076,0.038555708
1,0.613315771752896,0.66447544,0.66089505,0.6863384
0,0.0250974029921413,0.005520297,0.00026035047,0.0003476607
0,0.1845388231639115,0.13849135,0.12419333,0.07142693
1,0.5634431517833063,0.6201891,0.63568157,0.60803235
0,0.0429844469421077,0.036240686,0.006304935,0.024045471
1,0.7144658509434065,0.75857294,0.82326764,0.66302437
1,0.6308691532042809,0.6434862,0.7926079,0.761763
1,0.5744336346445322,0.61483157,0.64321905,0.7793633
0,0.0342334462166623,0.078303225,0.018635279,0.014963621
0,0.0268496800323653,0.014606053,0.0052484595,0.004736551
1,0.5628907090771166,0.5757876,0.55200166,0.41162902
0,0.542755196897024,0.5581716,0.5185396,0.5124604
0,0.0274456419314109,0.04782061,0.0027579921,0.00070469396
0,0.0566823067934249,0.02751431,0.013756074,0.021990687
1,0.4670781050432909,0.48691684,0.39925858,0.38993925
1,0.0654165398739085,0.099803016,0.048860572,0.05798483
0,0.5630395655577606,0.44255936,0.35226408,0.6500121
1,0.4823511453870758,0.50907683,0.5767479,0.50965345
1,0.4295838791968442,0.44423714,0.25868016,0.27847344
1,0.6538811452084192,0.7734982,0.7160051,0.69991714
1,0.4499491252562548,0.5718364,0.60593635,0.5303321
1,0.5610456030030488,0.5960077,0.74857956,0.5076516
1,0.379785085328086,0.3922875,0.47047922,0.4134713
0,0.0258986260297913,0.015328845,0.050340205,9.201152e-05
0,0.2506120767627195,0.16633181,0.29069513,0.123792976
1,0.5163737875074186,0.63232833,0.66038764,0.63205886
0,0.4698624416573868,0.48932773,0.6952257,0.43395868
1,0.3904775866566398,0.44584957,0.4608149,0.51980454
1,0.5221581936650631,0.57492036,0.51337445,0.59478474
1,0.3314685895536738,0.40282384,0.5851492,0.08746609
0,0.0395092603878774,0.06524696,0.0573189,0.04059264
0,0.0273694854745638,0.014855391,0.002610156,0.001330033
1,0.2590434645212753,0.20906661,0.12672688,0.25721583
1,0.4172987833976712,0.4814977,0.72535646,0.58715403
1,0.600838823017648,0.6480001,0.6626853,0.5069514
1,0.3736963789110623,0.3142616,0.41181535,0.3020682
0,0.5062931958227693,0.4387055,0.5120466,0.52690476
0,0.0275378414898414,0.015384348,0.014906756,0.008582239
0,0.2948151997171532,0.2306719,0.111583166,0.3316362
1,0.2966754084603774,0.33349583,0.27509782,0.43703148
1,0.7641916936423727,0.81719744,0.8489187,0.87590736
0,0.0371048564211472,0.055616498,0.021071304,0.023722531
0,0.3686963351323346,0.29696772,0.29476815,0.34080103
0,0.075875283841877,0.064021446,0.060944714,0.07553443
0,0.7177799267754866,0.7490082,0.8104788,0.70846736
0,0.5338024478992859,0.5651909,0.4917052,0.39206526
1,0.5228020127372147,0.47302994,0.47547674,0.3054187
1,0.5207166423289861,0.5476928,0.774158,0.6478855
1,0.3425624734842875,0.43712294,0.41033813,0.17258382
1,0.5902552714743777,0.6223123,0.58610654,0.6562134
1,0.6019989504698333,0.66186637,0.6724213,0.5748136
1,0.4229496624687284,0.33824155,0.29815948,0.35813898
0,0.0703975650701563,0.049647544,0.0014098241,0.007099433
1,0.4819124118881186,0.5471323,0.6738288,0.46924233
1,0.7041944327062059,0.80753607,0.6923831,0.69232273
0,0.7057661880595458,0.7503711,0.7261101,0.7090768
1,0.4734989680313718,0.61410093,0.7140459,0.5207025
0,0.2159847631240663,0.18001103,0.10330798,0.13193324
1,0.0515803217059494,0.14176808,0.4260344,0.20049469
1,0.2662893773156216,0.22304788,0.23622842,0.11412265
0,0.5771977270106408,0.50945926,0.5791657,0.5456843
0,0.0276460283774224,0.04535224,0.047288563,0.03079531
1,0.5291950158447815,0.50670856,0.53419787,0.3797947
1,0.6275394842164111,0.6028793,0.627079,0.5829706
1,0.6589274810713206,0.67886984,0.71856433,0.59747475
1,0.4516559316058011,0.49090624,0.7567197,0.47129124
0,0.4721162764977854,0.44338825,0.4079742,0.2734905
1,0.4883121740660127,0.57425183,0.614199,0.55265486
0,0.363718697673146,0.34797716,0.31696877,0.21546167
0,0.4667098373804904,0.4146382,0.32127848,0.28753147
0,0.5072497584173613,0.40741277,0.40904534,0.39933842
0,0.1181472557192309,0.070783354,0.02357251,0.03247859
0,0.5347451739261065,0.4415783,0.33185753,0.76730484
0,0.2358673293797815,0.1317274,0.122012116,0.1425031
1,0.641861687703745,0.6411406,0.69875896,0.598114
0,0.5148025294084563,0.5373476,0.65214616,0.54262644
0,0.0818736298201592,0.21164097,0.17187057,0.13226
0,0.1803185704418033,0.09139315,0.08057855,0.062445562
1,0.3842817375367653,0.38267285,0.4211723,0.34225133
1,0.5515094433176406,0.6323843,0.5745696,0.48213348
1,0.6275920339852958,0.6327816,0.57574016,0.7230262
1,0.7532854460284064,0.84218043,0.8884741,0.73363423
0,0.5868412325612253,0.56089324,0.44145605,0.3795746
0,0.3591241720872022,0.21466324,0.5199286,0.7787269
1,0.7248822631723464,0.80335236,0.9006925,0.66033167
0,0.6000645394607599,0.5329168,0.5091302,0.48746085
1,0.6328977678353586,0.66760314,0.7122459,0.640249
1,0.629180573973758,0.5881835,0.7398546,0.46913767
0,0.4281132789631759,0.35099792,0.2268612,0.26212713
0,0.6024443120588774,0.5758691,0.79187834,0.70608354
1,0.5437187118123543,0.59451956,0.5484027,0.4195807
0,0.624246503606073,0.6588248,0.6416263,0.502708
1,0.5614873277119248,0.5715334,0.5630849,0.43608937
1,0.6770951479101716,0.7111088,0.7297799,0.73887783
0,0.3030550018517151,0.310049,0.3140154,0.15754671
1,0.6390367483661749,0.6342967,0.72336096,0.6089401
0,0.2294271328954618,0.12216329,0.15084425,0.1448059
0,0.7156698866525135,0.72101545,0.8151326,0.5456463
0,0.28794731242526,0.23844658,0.39793113,0.48626232
0,0.0261559917458816,0.033514645,0.01028833,0.013834148
0,0.0391560977929755,0.076490015,0.089896075,0.10973827
0,0.3181651004057114,0.32633406,0.23752944,0.098232575
1,0.2438798905222305,0.21100274,0.21611083,0.098381795
1,0.6414141785845305,0.68441176,0.74651456,0.7469851
0,0.0265676093356778,0.017586043,0.0068820044,0.029076375
0,0.3059337074251089,0.34846833,0.36136317,0.21335551
1,0.3990066495169899,0.47549927,0.45504332,0.28675073
0,0.3798608006253119,0.26770934,0.119295344,0.22550689
1,0.4165005575690317,0.58790195,0.7609784,0.38869116
0,0.0255726769226502,0.012042678,0.004548974,0.008468458
0,0.0282201935258178,0.033601195,0.018799378,0.081964955
0,0.026563948010866,0.011830929,0.0011869237,0.0048230984
1,0.5838065311152836,0.6701381,0.61743104,0.650705
0,0.3710104124249239,0.38384697,0.36957535,0.3865828
0,0.0439738371805223,0.024784464,0.0054040905,0.0026004915
1,0.5892135502010606,0.5366416,0.6677089,0.52464837
0,0.6230466189992391,0.627587,0.686242,0.6053708
0,0.249439595591994,0.18876421,0.2964627,0.052389424
1,0.5586267906804933,0.59174323,0.558271,0.5183997
1,0.2847720945013231,0.3057629,0.2154794,0.21543746
0,0.0276089867208508,0.030518524,0.06190835,0.0050390363
0,0.0302215126495867,0.019816361,0.033021346,0.012151222
1,0.5332994150294006,0.65877783,0.70265317,0.40862948
1,0.5843537796333249,0.58117783,0.5300307,0.63746303
0,0.6293634422769543,0.6636594,0.7036697,0.62056804
0,0.2612348105059792,0.23415034,0.26367635,0.18547401
0,0.2692954396596716,0.2893261,0.22480498,0.17355525
1,0.6015187434952987,0.5482264,0.5803524,0.38004708
1,0.5217285072007856,0.52110857,0.4299113,0.44592476
1,0.4621271336154532,0.45828313,0.33529994,0.4327764
0,0.0289109677857411,0.04183376,0.0069358493,0.014642133
1,0.6327046921594978,0.7857395,0.7632836,0.89326465
1,0.5883216650469362,0.5319148,0.5409061,0.455505
0,0.0267878547193216,0.015698483,0.0032403404,0.009973203
0,0.331372700015163,0.279962,0.4126136,0.13243245
0,0.5958503902748726,0.54306096,0.6135785,0.38312048
0,0.0265676093356778,0.018535735,0.0042001195,0.0060788994
1,0.551698143638556,0.6315488,0.4616305,0.52661175
0,0.0636298419542104,0.0467706,0.03442672,0.02255839
0,0.5253272971424664,0.6104577,0.7432929,0.604199
1,0.4881850048923708,0.23007162,0.21676727,0.2662797
1,0.5040692667861639,0.5813259,0.5740022,0.5548063
0,0.0253563685862174,0.018041331,0.0068878504,0.009683399
1,0.4738358193010325,0.4426196,0.3478351,0.31713766
1,0.6661636911972612,0.6925024,0.7597138,0.7260218
0,0.3463826898716794,0.35538995,0.30385888,0.26608095
1,0.4506767708626448,0.44253078,0.42151466,0.33573768
0,0.5683036856799905,0.6186369,0.62806666,0.51113975
1,0.6472390188315682,0.7412384,0.7529615,0.65456796
1,0.0314593864605542,0.06968359,0.057664286,0.03908112
1,0.6381469644713205,0.7062005,0.7183388,0.66693443
1,0.641777029152708,0.56055546,0.61069953,0.695114
0,0.5806056958293452,0.67017335,0.7020411,0.43350616
0,0.03046985297476,0.01589256,0.012652369,0.01250851
0,0.0814953026981072,0.176905,0.111448035,0.089474335
1,0.4456890062135258,0.49096695,0.5354701,0.52216357
1,0.5177337743027753,0.5601667,0.6592536,0.53676945
1,0.6281828421877267,0.58226216,0.7438814,0.45821005
0,0.0401322332746704,0.009597397,0.0025950514,0.0037340343
0,0.0301632242194356,0.0074103833,0.00083832163,0.002785316
0,0.0383090152091095,0.22535586,0.18550146,0.047223058
0,0.0335527744398856,0.08221302,0.013056909,0.018383749
0,0.4428895515116001,0.49398172,0.6617642,0.81629246
1,0.7237944896958128,0.74096626,0.7866741,0.65082514
1,0.5054186933235647,0.54324853,0.6566984,0.68469805
1,0.3982223059233259,0.37428555,0.47852415,0.09736701
1,0.6477863836571747,0.73099923,0.64240515,0.65261793
0,0.0514313379192628,0.031381242,0.023883192,0.009986653
1,0.505377401705493,0.461117,0.6966724,0.54112977
1,0.7189559715893103,0.7551423,0.8347337,0.4119701
1,0.3964547542895627,0.45588595,0.64189756,0.59861207
1,0.7007509323601835,0.7064398,0.8144198,0.7562481
1,0.5626977315073621,0.5584347,0.5861674,0.46388376
